85	5 96 2
86	7 336 6 144 3
87	384 1 8 2
88	24 48 36 144 3 2
89	13
90	384 1 24 8
91	2 8 48 1 144 3 16
92	72 3 144
93	1 12 7
94	4 6 1 96 192 2 3 24
95	432 9 1 3 24
96	48 6 1 144 24 3
98	-1
-1	np
99	-1
-1	np
100	-1
-1	np
