18	36 3 2
19	1 36 2
20	4 72
21	36 3
22	1 9
23	36 1 72 2
24	36 3 2
25	36 3
26	18 12 3 2
27	18 36 9 1 3 2
28	36 3
29	5 45
30	1 4 36
31	5 45
32	36 3 2
33	36 1 9 3 18
34	36 1 9 3 18
35	1 9
36	18 36 9 1 3 2
38	-1
-1	np
39	-1
-1	np
40	-1
-1	np
41	-1
0	1 2 10
1	80 2
2	20 1 80 2
3	20 1 8 2
4	20 1 40 2
5	40 60 80 3 2
6	7 280
7	5 4 1 40
8	60 20 1 3
9	4 32
10	12 1 8 3
11	1 16 40 2
12	60 20 1 16 3 2
13	1 8 40 2
14	10 1 80 2
15	1 40
16	5 100
17	4 160
18	3
19	4 15 160 3
20	1 40
21	5 200
22	4 1 160 8 40
23	4 1 120 3
24	20 2
25	1 40 3
26	40 20 1 80 16 2
27	1 4 10
28	1 40
29	1 8 40 2
30	3 15
31	20 6 1 120
32	4 160
33	120 3
34	120 3 15
35	5 1 80 2
36	20 1 80 40 2
37	4 20 1 80 40
38	4 160
39	5 1 40 10
40	4 1 160 40 2
42	-1
-1	np
43	-1
0	21 7 1 3
1	28 7 14 1 2
2	1 7 14
3	14 28 2
4	5 7 1 35
5	1 8 14
6	28 7 14 1 2
7	154 11 2
8	1 8 14
9	21 14 1 3 2
10	154 28 11 2
11	21 14 1 3 2
12	1 7 14
13	21 8 56 3
14	14 1 2
15	5 7 1 35
16	154 28 11 2
17	154 28 11 2
18	14 28 2
19	21 14 3 2
20	42 6
21	4 28 14 1 7
22	14 28 2
23	21 14 1 3 2
24	5 7 1 35
25	4 28 14 1 7
26	1 12 7
27	1 12 7
28	21 14 3 2
29	1 7 14
30	1 8 14
31	14 1 2
32	42 6
33	1 12 7
34	42 6
35	21 8 56 3
36	28 7 14 1 2
37	154 11 2
38	21 8 56 3
39	21 14 3 2
40	4 28 14 1 7
41	14 1 2
42	154 11 2
44	-1
-1	np
45	-1
-1	np
46	-1
-1	np
47	-1
0	253 23 1 11
1	5 69 23 1 115 3
2	230 1 3 10
3	92 23 46 1 2
4	7 46 161 1
5	92 506 11 2
6	92 2
7	9 414
8	5 1 46
9	5 46 1 115
10	46 1 3 138
11	4 92 6 138
12	138 23 46 1 3 2
13	4 46 1 184 11
14	253 46 1 11
15	1 4 23
16	23 6 1 46 138
17	92 23 6 1 3 2
18	2 6 46 138
19	253 3 11
20	92 46 1 2
21	23 46 1 3 138
22	138 46 1 3 2
23	4 184
24	6 46 276 2
25	230 10
26	69 23 46 1 3
27	10 92 230 2
28	23 46 1 2
29	1 7 46
30	4 92 23 1 184 2
31	46 1 3 2
32	138 92 46 1 3 2
33	12 23 6 1
34	4 1 3 2 92 46 184 138
35	46 2
36	92 6 1 46 276 2
37	138 6
38	1 23 46
39	4 184
40	4 23 1 184
41	69 4 184 3
42	276 6
43	5 69 115 3
44	69 7 23 161 1 3
45	7 46 322 1 23 2
46	46 2
48	-1
-1	np
49	-1
-1	np
50	-1
-1	np
51	-1
-1	np
52	-1
-1	np
53	-1
0	6 1 78 26
1	104 2
2	52 1 104 2
3	7 364
4	312 6
5	2 78 1 3 26
6	2 4 1 26
7	1 13
8	4 52 1 208
9	1 4 13
10	13 78 1 104 3 2
11	104 2
12	5 156 3 260
13	13 156 1 3 26
14	5 65
15	28 7 104 2
16	4 52 1 104 2
17	1 52 3
18	12 6
19	26 52 1 2
20	1 4 52
21	6
22	52 39 156 1 3
23	1 52 26
24	13 156 1 3
25	1 52
26	1 52 2
27	1 52 26
28	13 52 1 26
29	1 52 26
30	156 52 1 3 26
31	5 104 260 2
32	4 208
33	1 13
34	5 52 260 2
35	1 52 13
36	312 6
37	52 4 208 2
38	26 2
39	1 52 2
40	52 1 8 2
41	26 1 2
42	4 52
43	1 3 26
44	13 4 1 208
45	104 2
46	13 4 52 1
47	26 7 364 2
48	1 52
49	5 260
50	52 1 104 2
51	13 1 104 2
52	1 52 2
54	-1
-1	np
55	-1
-1	np
56	-1
-1	np
57	-1
-1	np
58	-1
-1	np
59	-1
0	29 406 14 1
1	58 116 2
2	58 116 174 1 3 2
3	58 7 6 87 1 3 203 348
4	29 116 58 174 1 3 2
5	2 29 1 58
6	1 8 58
7	4 116 6 174 1 58
8	2 4 116 87 1 3 58
9	638 116 11 2
10	116 11 2
11	4 1 232 58
12	29 58 7 6 1 203 348
13	4 116 8 2
14	4 116 232 2
15	5 290
16	29 7 1 203
17	5 87 290 3
18	4 116 87 3
19	1 58
20	58 29 4 1 232 2
21	1 9 522 58
22	3 174
23	116 174 3 2
24	406 116 7 2
25	5 87 1 3 2 29 290 58
26	5 29 58 290 1 2
27	116 2
28	29 4 116 1
29	29 1 8 232
30	12
31	6 174 3 348
32	1 12 29
33	406 8 7
34	29 87 1 3 58
35	1 58
36	4 87 8 3
37	1 7 58
38	29 4 5 1 232 290 58
39	5 2 29 1 58
40	29 58 174 1 3 2
41	1 29 58
42	58 116 1 2
43	29 6 1 174 348 3
44	29 87 1 3
45	5 87 1 290 3 58
46	8 232
47	5 4 145 1 58
48	5 58 290 1 2
49	8 232
50	1 2 6
51	174 6
52	5 2 145 58
53	2 87 3 58
54	4 87 232 3
55	29 174 1 6
56	2 29 1 58
57	1 58
58	5 116 29 145 1 2
60	-1
-1	np
61	-1
0	1 2 30
1	12 30 1 2
2	60 3
3	4 60 2
4	1 60 6
5	1 60 6
6	60 6 1 3
7	60 2
8	1 12 60
9	30 2
10	1 12 60
11	24 2
12	4 60 120 3
13	12 30 1 2
14	60 1 3 2
15	4 60 120 3
16	60 30 1 2
17	60 6 1 3
18	5 15 1 75
19	4 60 2
20	60 30 1 2
21	24 2
22	5 150
23	4 60 30 1 240 3 15
24	60 2
25	60 30 1 2
26	60 3
27	60 1 24 120 2
28	1 15
29	24 2
30	60 2
31	60 3
32	1 4 60
33	60 3
34	4 60 120 3
35	1 15
36	1 30
37	60 3
38	60 6 1 3
39	4 60 2
40	1 4 60
41	1 30
42	5 150
43	1 12 60
44	4 60 30 1 240 3 15
45	1 30
46	60 1 24 120 2
47	12 30 1 2
48	60 1 3 2
49	60 1 24 120 2
50	1 4 60
51	5 15 1 75
52	1 60 6
53	5 15 1 75
54	60 3
55	4 60 30 1 240 3 15
56	30 2
57	30 2
58	5 150
59	1 15
60	60 1 3 2
62	-1
-1	np
63	-1
-1	np
64	-1
-1	np
65	-1
-1	np
66	-1
-1	np
67	-1
0	5 165 1 33
1	66 12 264 33 3 2
2	8 264 6
3	132 33 3 2
4	4 264 1 8 48 33
5	1 66
6	4 132 1 33 66
7	8 264 6
8	5 330 1 3 66
9	4 264 1 33 66
10	13 858 1 33
11	1 66
12	66 1 33 2
13	66 1 33 2
14	4 264 1 8 48 33
15	66 3 6
16	4 132 1 33 66
17	66 6
18	66 132 1 2
19	66 3 6
20	132 33 3 2
21	4 132 1 33 66
22	13 858 1 33
23	66 2
24	66 6
25	2 132 6 66
26	66 6
27	66 132 1 2
28	5 330 1 3 66
29	66 12 264 33 3 2
30	2 6 1 66
31	5 330 1 3 66
32	5 30 33 1 3
33	66 3 6
34	66 132 4 3 2
35	13 858 1 33
36	5 132 15 2
37	66 12 264 33 3 2
38	66 6 1 2
39	5 132 15 2
40	4 132 1 33 66
41	3 363 1 33 11 66
42	2 1 33 66
43	66 363 1 33 11 3
44	132 33 3 2
45	5 30 33 1 3
46	66 132 1 2
47	66 2
48	66 4 132 3 2
49	4 264 1 8 48 33
50	3 363 1 33 11 66
51	1 66
52	66 4 132 3 2
53	66 132 1 2
54	2 132 6 66
55	2 132 6 66
56	4 132 1 33 66
57	5 30 33 1 3
58	8 264 6
59	5 132 15 2
60	4 264 1 33 66
61	2 132 1 66
62	4 132 1 33 66
63	66 132 1 2
64	66 2
65	4 264 1 33 66
66	2 6 1 66
68	-1
-1	np
69	-1
-1	np
70	-1
-1	np
71	-1
0	6 1 70 3 2 35 210 105
1	70 1 3 210
2	630 9 8 560
3	5 50
4	14 6 420 2
5	4 280
6	12 7 1 840 10
7	84 6 105 1 3 14
8	5 4 280 140 105 1 3
9	20 7 70 490 1 2
10	3 210
11	4 280 140 2
12	5 350 3 210
13	35 5 1 3 42
14	6 1 70 210
15	5 350 140 70 1 2
16	5 7 14 1 35
17	8 80
18	28 4 14 20 1 35 2
19	3 21 6 1 70 35 42
20	1 3 2 140 14 105 8 560
21	4 14 490 1 35
22	70 1 35 2
23	9
24	5 350 4 70 1 280 2
25	5 14 1 70 2
26	9 315
27	4 8
28	105 3 210
29	5 175 1 35
30	1 35
31	1 15 35
32	7 490 1 35
33	10 4 105 40 3 1
34	7 490 1 35
35	140 105 3 2
36	5 4 175 6 20 3
37	4 280 6 420
38	20 70 1 35 2
39	35 770 15 1 3 11
40	140 2
41	16 1120
42	4 280 70 1 7 2
43	5 70 105 3 210
44	4 20 6 30 70 2
45	2 4 280 10 1 3 210
46	42 70 3 2
47	245 7 70 1 105 3
48	4 140 11 385
49	245 140 7 2
50	35 140 105 1 3 2
51	5 20 4 280 1 35 2
52	5 1 35 10
53	15 14 1 70 3 2
54	7 6 1 70 420 35
55	4 6 70 1 35 2 140 14 10
56	70 10
57	5 20 7 350 1 3 210 2
58	140 14 1 2
59	2 140 6 1 35 42
60	4 7 70 1 20 35
61	5 175
62	4 12 70 1 420
63	12 70 840 1 14 35
64	560 21 7 70 1 3 2 8 10
65	1 70 18
66	4 280 70 1 2
67	5 4 6 1 35 2 140 175
68	4
69	1 35 70
70	9 630 2
72	-1
-1	np
73	-1
0	1 9 3
1	5 2 36 1 72 144 18
2	5 2 1 72 3 18
3	4 36 6 1 144
4	18 1 72 2
5	1 9
6	4 288 24 3
7	4 6 144 72
8	5 2 36 1 144 72 18
9	9 54 2
10	4 6 144 72
11	7 504 1 72 3
12	36 4 288 1 72
13	36 4 288 3
14	6 72 3 24
15	7 504 1 72 3
16	5 2 1 72 3 18
17	5 90
18	36 6 1 18
19	4 288 24 3
20	6 72 3 24
21	1 72
22	1 72
23	36 4 288 1 72
24	4 36 6 1 144
25	5 360
26	1 36 3
27	1 72 9 144 3 2
28	1 9
29	36 4 288 3
30	1 72
31	36 4 288 3
32	18 1 72 2
33	36 1 72 3
34	1 72 9 2
35	4 288
36	1 4 72
37	18 1 72 2
38	36 4 288 1 72
39	6 72 3 24
40	1 9
41	1 4 72
42	7 504 1 72
43	18 72 1 144 3 2
44	7 504 1 72
45	36 1 72 3
46	4 36 6 1 144
47	7 504 1 72 3
48	4 288 24 3
49	2 144 9 1 3 72
50	4 288
51	18 72 1 144 3 2
52	18 72 1 144 3 2
53	1 72 9 2
54	5 360
55	5 2 1 72 3 18
56	4 6 144 72
57	36 6 1 18
58	1 36 3
59	1 72 9 2
60	7 504 1 72
61	4 288
62	1 36 3
63	5 90
64	5 2 36 1 144 72 18
65	9 54 2
66	5 90
67	5 360
68	36 1 72 3
69	1 4 72
70	2 144 9 1 3 72
71	36 6 1 18
72	9 54 2
74	-1
-1	np
75	-1
-1	np
76	-1
-1	np
77	-1
-1	np
78	-1
-1	np
79	-1
0	39 6 1 78
1	156 312 78 1 8 39 2
2	7 78 1 273
3	11 429
4	5 390 39 78 1 3
5	4 312 39 1 156 78 2
6	7
7	11 429
8	5 156 195 2
9	4 312 78 156 3 2
10	156 78 1 6 3 2
11	11 429
12	1 39
13	5 390 39 78 1 3
14	7
15	39 78 1 2
16	11 429
17	312 78 1 8
18	5 15 78 1 195
19	5 15 78 1 195
20	39 1 8 624
21	4 312 78 156 3 2
22	546 7
23	156 312 78 1 8 39 2
24	2 39 78 9 1 234
25	546 7
26	5 156 195 2
27	11 429
28	1 39
29	39 78 1 2
30	8 624
31	7 78 1 273
32	546 7
33	78 1 8 3 624
34	312 78 6 8 1
35	39 78 1 2
36	4 312 156 1 39 78 2
37	78 1 2
38	4 312 39 1 156 78 2
39	1 39
40	5 195
41	1 11 39
42	5 15 78 1 195
43	1 11 39
44	156 39 6 1
45	5 156 195 2
46	7 78 1 273
47	78 2
48	78 1 8 3 624
49	4 312 78 156 3 2
50	156 39 6 1
51	5 195
52	11 429
53	312 78 6 8 1
54	78 2
55	156 312 78 1 8 39 2
56	2 39 78 9 1 234
57	78 2
58	8 624
59	7
60	78 1 2
61	78 1 2
62	5 390 39 78 1 3
63	11 429
64	156 39 6 1
65	39 1 8 624
66	312 78 1 8
67	5 195
68	11 429
69	11 429
70	8 624
71	312 78 6 8 1
72	156 78 1 6 3 2
73	39 1 8 624
74	1 11 39
75	312 78 1 8
76	156 78 1 6 3 2
77	78 1 8 3 624
78	234 39 78 1 9 2
80	-1
-1	np
81	-1
-1	np
82	-1
-1	np
83	-1
0	1 41 410 10
1	574 14 246 1 3 41
2	123 246 1 3 82
3	82 328 8 2
4	1 41 82
5	4 164 6 1 41
6	9 738
7	3 246
8	82 164 6 246 1 41 2
9	82 246 1 41 3 2
10	574 7 164 246 3 2
11	12 328 164 984 8 2
12	4 328 1 3 2 82 8 123
13	574 7 1 41
14	82 1 8 41 656
15	4 164 1 41 3 123
16	82 164 1 41 2
17	6 246 3 492
18	2 9 738 1 82
19	82 7 6 246 287 1 2
20	2 164 1 82
21	574 14
22	12 164 492 2
23	5 410
24	82 574 7 164 2
25	820 82 6 1 492 10
26	4 164 1 41 3 123
27	5 41 328 410 8 1 82
28	574 7 246 1 41 3
29	82 4 328 7 574 2
30	4 164
31	5 205 82 1 41 2
32	8 328 656
33	1 8 16 82
34	9 1 41
35	1 41 82
36	5 164 246 3 2 205 82 123
37	4 328 1 82
38	451 4 164 1 11 82
39	82 4 328 246 1 3 123
40	5 205 82 2
41	13 1066
42	3 246
43	82 1 8 656
44	5 205 246 1 3 82
45	5 574 7 82 410 2
46	5 574 7 164 1 41 2
47	3 246
48	82 7 1 287 41 2
49	4 164
50	3 4 246 1 41 8 82
51	164 1 41 2
52	11 902
53	4 164 246 1 41 3
54	11
55	164 246 3 2
56	4 328
57	4 164 451 1 3 82 2 11 123
58	41 451 7 1 8 11 287
59	7 287 3 123
60	15
61	82 1 41 2
62	82 246 6 1 41 2
63	82 4 164 1 41 2
64	5 574 7 164 410 1 2 82
65	82 246 1 41 3 2
66	5 205 2 164 3 123
67	3 246
68	3 246
69	4 7 328 1 287 82
70	4 164 1 41 82
71	13
72	4 164 246 6 1 3 82 2 123
73	6 1 41 492
74	574 7 246 1 164 3 2 41
75	5 4 328 6 410 1 82 2 492
76	2 369 9 82
77	4 164 6 246 1 41
78	820 10 164 82 1 2
79	1 82
80	1 41 18
81	4 164 1 82
82	82 164 246 1 41 3 2
84	-1
-1	np
85	-1
-1	np
86	-1
-1	np
87	-1
-1	np
88	-1
-1	np
89	-1
0	5 55 1 11
1	7 14 1 88
2	4 352 44 1 88
3	1 4
4	10
5	44 22 1 88 176 2
6	5 440 1 88 11
7	6 1 22 88 528
8	8 704
9	5 264 110 1 8 3
10	264 6 88 2
11	4 264 6 1 16 176 2 88
12	7 264 3 616
13	132 1 88 3
14	264 22 1 3
15	22 1 176 11 2
16	2 44 6 22 1 528
17	440 10
18	88 264 1 8 16 3
19	6 1 88 528
20	5 40 220
21	4 352 22 1 88
22	4 176 2
23	44 176 2
24	132 4 176 3
25	5 4 176
26	44 132 1 88 3 2
27	4 44 2
28	4 44 1 176
29	88 33 176 3 2
30	4 264 22 1 3 2 352 88
31	6 1 48 8 88
32	22 44 2
33	44 1 88 11
34	4 44 1 8
35	132 3 264
36	44 4 352 1
37	1 88
38	1 88 3
39	1 88 7
40	44 4 1 176 88 2
41	1 88 22
42	44 22 33 1 3 2
43	2 7 616
44	5 55
45	44 6 1 88 2
46	3 66 88 1 176 16 2
47	5 44 110 1 88 2
48	3 264 1 88 176 2
49	5 220 176 2
50	5 440 176 2
51	3 66
52	5 44 440 1
53	88 44 264 1 176 3 2
54	44 7 1 11 616
55	132 22 1 3
56	88 176 2
57	8
58	44 1 88 2
59	1 176 11 2
60	5 264 440 1 88 3 11
61	66 88 3 2
62	1 44 8
63	5 132 440 1 88 3
64	5 4 440 1 8 11
65	66 88 1 176 3 2
66	4 88 352
67	4 352 6 1 44
68	4 176
69	4 44
70	4 7 22 352 308 2
71	6 1 48 22
72	5 220 176 2
73	2 176 6 1 24 11 3
74	8 704
75	22 1 176 11 2
76	4 352 176 88 2
77	5 440
78	1232 14 1 88
79	22 1 176 2
80	5 440 176 2
81	5 220 1 88 3 66
82	4 264 1 3
83	4 1 176 88
84	5 440 1 88 8
85	264 7 3
86	9 99
87	22 1 880 88 10
88	4 1 88 2
90	-1
-1	np
91	-1
-1	np
92	-1
-1	np
93	-1
-1	np
94	-1
-1	np
95	-1
-1	np
96	-1
-1	np
97	-1
0	1 24
1	96 12 4 1 24 3 2
2	288 9 1 96
3	192 96 2
4	96 6
5	1 24 96 2
6	96 3 24
7	6 1 192 2
8	192 96 2
9	4 7 384 1 96
10	192 1 96 48 2
11	9 144
12	48 3
13	192 1 96 48 2
14	1 24 96 2
15	9 36
16	96 3 24
17	48 1 96 192 2
18	1 96 3
19	5 480 1 48
20	1 24 48 2
21	1 24 48 2
22	1 96
23	4 384
24	4 7 384 1 96
25	288 9 1 96
26	12 1 96 3 48
27	96 1 192 24 2
28	192 1 96 48 2
29	4 384
30	1 48 3 96
31	1 96 3
32	48 3
33	2 6
34	12 1 96 3 48
35	96 12 4 1 24 3 2
36	48 192 1 96 3 2
37	12 1 96 3 48
38	192 6
39	6 1 192 2
40	9 36
41	192 288 9 1 96 2
42	9 36
43	96 6
44	12 9 144 1
45	4 384
46	4 6 96 24
47	6 1 48 2
48	1 96 3
49	4 384 1 48 96
50	96 6
51	6 1 192 2
52	1 48 3 24
53	48 3
54	6 1 48 2
55	13 39 1 48
56	1 24 48 2
57	13 39 1 48
58	4 6 96 24
59	48 1 96 192 2
60	768 8 3
61	96 12 4 1 24 3 2
62	192 96 1 48 3 2
63	768 8 3
64	4 7 384 1 96
65	12 9 144 1
66	4 384 1 48 96
67	48 1 96 192 2
68	1 48 3 24
69	192 6
70	288 9 1 96
71	768 8 3
72	24 1 192 96 2
73	2 6
74	1 48 3 24
75	96 3 24
76	96 288 9 192 1 2
77	192 288 9 1 96 2
78	1 24 96 2
79	4 384 1 48 96
80	1 48 3 96
81	1 96
82	13 39 1 48
83	5 480 1 48
84	1 48 3 96
85	12 9 144 1
86	192 96 2
87	192 6
88	2 6
89	9 144
90	4 6 96 24
91	1 96
92	5 480 1 48
93	6 1 48 2
94	9 144
95	96 1 192 24 2
96	192 96 1 48 3 2
98	-1
-1	np
99	-1
-1	np
100	-1
-1	np
